지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-03-02 06:00,0.7,,3.3,290,62,4,-5.7,1011.2,1022,,,0,0,
108,서울,2020-03-02 07:00,0.2,,3.6,290,65,4,-5.6,1011.4,1022.2,,,0,0,
108,서울,2020-03-02 08:00,0,,2.7,290,65,4,-5.8,1012.4,1023.3,0.5,0.13,1,1,10
108,서울,2020-03-02 09:00,0.7,,2.8,320,60,3.9,-6.1,1013.4,1024.2,0.9,0.48,3,3,9
108,서울,2020-03-02 10:00,1.7,,3.5,320,53,3.7,-6.8,1013.8,1024.6,1,1.16,4,4,10
108,서울,2020-03-02 11:00,2.9,,3.7,320,49,3.7,-6.7,1013.8,1024.5,0.9,2.07,0,0,
108,서울,2020-03-02 12:00,4.3,,3.1,320,42,3.5,-7.5,1013.7,1024.4,1,2.49,0,0,
108,서울,2020-03-02 13:00,5.4,,3.2,290,41,3.7,-6.8,1013.3,1024,1,2.69,0,0,
108,서울,2020-03-02 14:00,6.4,,2.5,270,38,3.6,-6.9,1012.6,1023.2,1,2.59,0,0,
108,서울,2020-03-02 15:00,7.4,,3,290,35,3.6,-7,1012.7,1023.2,1,2.26,0,0,
108,서울,2020-03-02 16:00,7.5,,3.6,290,34,3.5,-7.3,1013.1,1023.6,1,1.76,0,0,
108,서울,2020-03-02 17:00,7.3,,2.8,290,35,3.6,-7.1,1012.9,1023.5,1,1.07,1,0,
108,서울,2020-03-02 18:00,6.2,,3.1,270,39,3.7,-6.7,1013.4,1024,0.7,0.36,3,0,
108,서울,2020-03-02 19:00,5.3,,2.4,250,41,3.6,-6.9,1013.8,1024.5,0,0.02,6,0,
108,서울,2020-03-02 20:00,4.7,,2.1,270,48,4.1,-5.3,1014.1,1024.8,,,6,6,64
108,서울,2020-03-02 21:00,3.8,,1.9,290,57,4.6,-3.9,1014.9,1025.6,,,6,0,
108,서울,2020-03-02 22:00,3.2,,2.1,270,58,4.5,-4.2,1015.5,1026.2,,,6,6,65
108,서울,2020-03-02 23:00,2.7,,1.4,290,61,4.5,-4,1015.4,1026.2,,,0,0,
108,서울,2020-03-03 00:00,2.1,,0.7,20,66,4.7,-3.6,1015.1,1025.9,,,0,0,
108,서울,2020-03-03 01:00,1.6,,0.9,50,62,4.2,-4.9,1015.1,1025.9,,,0,0,
108,서울,2020-03-03 02:00,1.2,,0.3,0,68,4.5,-4,1015.5,1026.3,,,0,0,
108,서울,2020-03-03 03:00,0.8,,1.6,50,68,4.4,-4.4,1015.2,1026.1,,,5,5,43
108,서울,2020-03-03 04:00,0.5,,1.6,70,65,4.1,-5.3,1014.7,1025.6,,,6,6,45
108,서울,2020-03-03 05:00,0.5,,2.5,70,66,4.2,-5.1,1014.7,1025.6,,,7,7,44
108,서울,2020-03-03 06:00,0.6,,2.4,70,65,4.2,-5.2,1015,1025.9,,,3,3,40
108,서울,2020-03-03 07:00,0.7,,2.6,90,64,4.1,-5.3,1014.9,1025.8,,,3,3,43
108,서울,2020-03-03 08:00,0.9,,3.2,70,63,4.1,-5.3,1015.2,1026.1,0.6,0.16,3,3,42
108,서울,2020-03-03 09:00,2.8,,2,90,57,4.3,-4.8,1015.2,1026,1,0.67,6,6,40
108,서울,2020-03-03 10:00,5.2,,2.6,70,51,4.5,-4.1,1014.7,1025.4,0.9,1.27,7,7,38
108,서울,2020-03-03 11:00,7.2,,2.5,110,46,4.7,-3.6,1014.1,1024.7,0.9,1.52,8,8,36
108,서울,2020-03-03 12:00,8.5,,2.5,90,43,4.8,-3.3,1013.7,1024.2,0.2,1.45,8,8,36
108,서울,2020-03-03 13:00,9.9,,2.5,230,37,4.5,-4.1,1012.9,1023.4,0.4,1.64,8,8,36
108,서울,2020-03-03 14:00,10.2,,3.6,230,39,4.9,-3.1,1012,1022.4,0,1.36,9,3,10
108,서울,2020-03-03 15:00,10.2,,2.8,250,43,5.4,-1.8,1011.7,1022.1,0.1,1.01,8,3,14
108,서울,2020-03-03 16:00,10.2,,3.2,250,44,5.5,-1.5,1011.4,1021.8,0,0.76,7,3,12
108,서울,2020-03-03 17:00,9.2,,4.2,290,44,5.1,-2.4,1011.2,1021.6,0,0.5,7,3,10
108,서울,2020-03-03 18:00,7.4,,4.4,290,51,5.3,-2,1011.3,1021.8,0,0.26,7,3,10
108,서울,2020-03-03 19:00,5.8,,3.9,270,58,5.4,-1.8,1011.8,1022.4,0,0.02,8,5,10
108,서울,2020-03-03 20:00,5,,2.7,270,62,5.4,-1.6,1011.8,1022.5,,,6,2,30
108,서울,2020-03-03 21:00,4,,2.9,270,62,5,-2.6,1011.9,1022.6,,,7,7,27
108,서울,2020-03-03 22:00,3.6,,3.9,270,69,5.5,-1.5,1012.3,1023,,,9,9,27
108,서울,2020-03-03 23:00,3.6,,2,270,69,5.5,-1.5,1012.2,1022.9,,,9,1,6
108,서울,2020-03-04 00:00,3.8,,2.8,290,67,5.4,-1.7,1012,1022.7,,,8,1,
108,서울,2020-03-04 01:00,3.8,,1.5,270,67,5.4,-1.7,1011.5,1022.2,,,10,6,10
108,서울,2020-03-04 02:00,4,,1.5,270,66,5.4,-1.7,1011.2,1021.9,,,10,7,7
108,서울,2020-03-04 03:00,4.2,,2.6,230,67,5.6,-1.3,1010.6,1021.3,,,8,8,7
108,서울,2020-03-04 04:00,4.1,,3.1,200,70,5.8,-0.8,1010,1020.6,,,10,8,8
108,서울,2020-03-04 05:00,3.4,,3.6,290,60,4.7,-3.6,1010.8,1021.5,,,8,8,19
108,서울,2020-03-04 06:00,2.7,0,2.2,270,64,4.8,-3.4,1011,1021.7,,,4,4,10
108,서울,2020-03-04 07:00,2.5,,3.5,270,68,5,-2.8,1011.1,1021.8,0,0,6,6,10
108,서울,2020-03-04 08:00,2.4,,3.1,270,68,4.9,-2.9,1011.6,1022.3,0.3,0.15,5,5,7
108,서울,2020-03-04 09:00,3.3,,3.5,270,59,4.6,-3.9,1011.9,1022.6,1,0.79,3,3,10
108,서울,2020-03-04 10:00,3.7,,5.4,270,53,4.2,-5,1012,1022.7,1,1.11,3,3,10
108,서울,2020-03-04 11:00,4,,5.5,270,42,3.4,-7.7,1011.9,1022.6,1,1.71,3,3,10
108,서울,2020-03-04 12:00,3.8,,4.1,290,39,3.1,-8.9,1011.6,1022.3,1,2.3,4,4,14
108,서울,2020-03-04 13:00,3.4,,4.4,290,40,3.1,-8.9,1011,1021.7,0.4,0.85,7,7,14
108,서울,2020-03-04 14:00,3.9,,4.8,270,42,3.4,-7.8,1010.2,1020.9,0.5,0.98,10,6,12
108,서울,2020-03-04 15:00,3.8,0,4.6,270,39,3.1,-8.9,1009.9,1020.6,0.6,1.27,7,7,12
108,서울,2020-03-04 16:00,2.6,,5.3,290,49,3.6,-7,1010.4,1021.1,0.3,0.58,10,7,14
108,서울,2020-03-04 17:00,1.8,,3.6,290,53,3.7,-6.7,1010.1,1020.9,0.4,0.44,6,6,14
108,서울,2020-03-04 18:00,1.2,0,4.3,290,46,3.1,-9.1,1010.3,1021.1,0.1,0.21,7,7,13
108,서울,2020-03-04 19:00,0.7,,4.7,320,50,3.2,-8.5,1011.1,1021.9,0,0.02,4,4,11
108,서울,2020-03-04 20:00,-0.1,,4.2,320,51,3.1,-9,1012.1,1023,,,0,0,
108,서울,2020-03-04 21:00,-0.3,,4.2,290,53,3.2,-8.7,1012.7,1023.6,,,8,8,11
108,서울,2020-03-04 22:00,-0.2,,2.5,270,55,3.3,-8.1,1013.2,1024.1,,,6,6,10
108,서울,2020-03-04 23:00,-0.8,,2.6,270,59,3.4,-7.8,1013.3,1024.2,,,0,0,
108,서울,2020-03-05 00:00,-1.3,,2,270,60,3.3,-8,1013.3,1024.2,,,0,0,
108,서울,2020-03-05 01:00,-1.6,,1.9,250,61,3.3,-8.1,1013.3,1024.2,,,0,0,
108,서울,2020-03-05 02:00,-1.6,,2.8,270,59,3.2,-8.5,1013.7,1024.6,,,0,0,
108,서울,2020-03-05 03:00,-1.7,,2.4,250,56,3,-9.3,1014.3,1025.2,,,0,0,
108,서울,2020-03-05 04:00,-2,,1.5,320,56,3,-9.6,1014.1,1025.1,,,0,0,
108,서울,2020-03-05 05:00,-2.4,,2.1,320,59,3,-9.3,1014.3,1025.3,,,0,0,
108,서울,2020-03-05 06:00,-2.5,,2.4,340,57,2.9,-9.8,1014.9,1025.9,,,0,0,
108,서울,2020-03-05 07:00,-2.8,,2.7,360,58,2.9,-9.9,1015.2,1026.2,0,0,0,0,
108,서울,2020-03-05 08:00,-2.7,,2.3,270,55,2.8,-10.5,1016,1027,0.7,0.21,0,0,
108,서울,2020-03-05 09:00,-1.4,,1.7,320,49,2.7,-10.7,1016.4,1027.4,1,0.92,0,0,
108,서울,2020-03-05 10:00,-0.3,,3.3,320,45,2.7,-10.8,1016.5,1027.4,1,1.63,0,0,
108,서울,2020-03-05 11:00,1.7,,3.1,290,39,2.7,-10.8,1016.4,1027.2,1,2.22,0,0,
108,서울,2020-03-05 12:00,3.6,,1.2,290,34,2.7,-10.8,1015.9,1026.6,1,2.66,0,0,
108,서울,2020-03-05 13:00,4.6,,3.2,230,32,2.7,-10.7,1015.1,1025.8,1,2.83,0,0,
108,서울,2020-03-05 14:00,5,,4,270,28,2.4,-12,1014.6,1025.3,1,2.74,0,0,
108,서울,2020-03-05 15:00,6.1,,3.7,270,30,2.8,-10.2,1013.8,1024.4,1,2.43,0,0,
108,서울,2020-03-05 16:00,6.1,,3.3,270,33,3.1,-9,1013.6,1024.2,1,1.88,0,0,
108,서울,2020-03-05 17:00,5.7,,3.5,250,35,3.2,-8.6,1013.2,1023.8,1,1.21,0,0,
108,서울,2020-03-05 18:00,4.7,,1.5,270,38,3.2,-8.4,1013.2,1023.9,1,0.5,0,0,
108,서울,2020-03-05 19:00,3.1,,3,290,44,3.4,-7.9,1013.4,1024.1,0.2,0.02,0,0,
108,서울,2020-03-05 20:00,2.3,,3.4,290,50,3.6,-7,1013.6,1024.4,,,0,0,
108,서울,2020-03-05 21:00,1.6,,2,270,54,3.7,-6.7,1013.7,1024.5,,,0,0,
108,서울,2020-03-05 22:00,1.2,,1.4,270,56,3.7,-6.6,1013.5,1024.3,,,0,0,
108,서울,2020-03-05 23:00,0.9,,1.1,250,58,3.8,-6.4,1013.6,1024.4,,,0,0,
108,서울,2020-03-06 00:00,0.7,,1.4,290,62,4,-5.7,1013.7,1024.5,,,0,0,
108,서울,2020-03-06 01:00,0.2,,1.1,250,66,4.1,-5.4,1013.8,1024.7,,,0,0,
108,서울,2020-03-06 02:00,-0.2,,1.2,290,70,4.2,-5,1014.1,1025,,,0,0,
108,서울,2020-03-06 03:00,-0.6,,1.1,290,72,4.2,-5,1014.1,1025,,,0,0,
108,서울,2020-03-06 04:00,-0.9,,0.7,20,73,4.2,-5.1,1013.6,1024.5,,,0,0,
108,서울,2020-03-06 05:00,-1.8,,1.3,50,77,4.1,-5.3,1013.4,1024.3,,,0,0,
108,서울,2020-03-06 06:00,-1.9,,0.9,20,71,3.8,-6.4,1013.8,1024.8,,,0,0,
108,서울,2020-03-06 07:00,-2.3,,1.3,50,76,3.9,-5.9,1013.3,1024.3,0,0,0,0,
108,서울,2020-03-06 08:00,-1.9,,1.7,50,68,3.6,-7,1013.6,1024.5,0.7,0.25,0,0,
108,서울,2020-03-06 09:00,0.7,,1.8,50,61,3.9,-5.9,1013.6,1024.4,1,0.91,0,0,
108,서울,2020-03-06 10:00,3,,1.2,160,45,3.4,-7.8,1013.8,1024.5,1,1.56,0,0,
108,서울,2020-03-06 11:00,5,,2.5,200,33,2.9,-9.9,1013.7,1024.4,1,2.09,0,0,
108,서울,2020-03-06 12:00,6.6,,1.4,230,27,2.6,-11.1,1013.2,1023.8,1,2.44,6,0,
108,서울,2020-03-06 13:00,7.4,,2.8,320,26,2.7,-10.8,1012.2,1022.7,1,2.39,7,0,
108,서울,2020-03-06 14:00,8.3,,2.7,250,22,2.4,-12.2,1011.1,1021.6,1,2.05,8,0,
108,서울,2020-03-06 15:00,9.4,,3.1,200,19,2.2,-13.1,1010,1020.4,1,2.04,2,0,
108,서울,2020-03-06 16:00,9.9,,1.7,290,16,1.9,-14.8,1009.7,1020.1,1,1.68,0,0,
108,서울,2020-03-06 17:00,9.7,,1.3,270,20,2.4,-12.2,1009.2,1019.6,1,1.01,0,0,
108,서울,2020-03-06 18:00,8.2,,2.8,270,33,3.6,-7.1,1009.2,1019.7,0.9,0.37,0,0,
108,서울,2020-03-06 19:00,6.2,,3.1,270,41,3.9,-6.1,1010,1020.6,0,0.03,0,0,
108,서울,2020-03-06 20:00,5,,2.2,270,46,4,-5.6,1010.1,1020.7,,,5,0,
108,서울,2020-03-06 21:00,4.5,,1.9,290,45,3.8,-6.4,1010,1020.6,,,6,0,
108,서울,2020-03-06 22:00,3.8,,1.3,20,46,3.7,-6.7,1010.1,1020.8,,,6,0,
108,서울,2020-03-06 23:00,3.4,,0.8,320,47,3.7,-6.8,1010,1020.7,,,4,0,
108,서울,2020-03-07 00:00,3,,1,70,46,3.5,-7.5,1009.3,1020,,,6,0,
108,서울,2020-03-07 01:00,2.7,,1,20,43,3.2,-8.6,1009.3,1020,,,6,6,63
108,서울,2020-03-07 02:00,2.6,,0.8,20,48,3.5,-7.3,1009.2,1019.9,,,6,6,47
108,서울,2020-03-07 03:00,2.3,,1.7,50,46,3.3,-8.1,1008.7,1019.4,,,7,7,35
108,서울,2020-03-07 04:00,2.2,,1.6,70,45,3.2,-8.5,1008.2,1018.9,,,8,8,35
108,서울,2020-03-07 05:00,1.9,,1.6,50,48,3.4,-7.9,1008.2,1018.9,,,6,6,35
108,서울,2020-03-07 06:00,1.5,,1.4,50,51,3.5,-7.5,1008.6,1019.4,,,5,0,
108,서울,2020-03-07 07:00,1.5,,1.4,70,52,3.5,-7.3,1008.7,1019.5,0,0,7,0,
108,서울,2020-03-07 08:00,2.4,,2,70,46,3.3,-8,1008.8,1019.5,0,0.09,8,4,43
108,서울,2020-03-07 09:00,3.7,,2.2,90,41,3.3,-8.3,1009,1019.7,0,0.26,9,7,35
108,서울,2020-03-07 10:00,4.6,,2.5,70,38,3.2,-8.5,1008.6,1019.2,0,0.28,10,10,28
108,서울,2020-03-07 11:00,7.6,,2.2,70,29,3,-9.3,1008.4,1018.9,0.4,1.2,9,8,38
108,서울,2020-03-07 12:00,10.5,,1.9,50,25,3.2,-8.7,1007.6,1018,1,2.29,8,6,36
108,서울,2020-03-07 13:00,12,,2.2,110,19,2.7,-10.9,1006.9,1017.2,1,2.08,8,5,36
108,서울,2020-03-07 14:00,13.8,,2.4,160,23,3.6,-7,1005.8,1016,1,2.43,3,2,35
108,서울,2020-03-07 15:00,14,,1.7,230,22,3.5,-7.4,1005.6,1015.8,1,2.09,7,3,31
108,서울,2020-03-07 16:00,13.2,,1.8,230,24,3.6,-6.9,1005.5,1015.7,0.6,1.15,8,6,37
108,서울,2020-03-07 17:00,12,,3,270,28,3.9,-5.9,1005.7,1016,0.9,0.85,7,3,32
108,서울,2020-03-07 18:00,10.7,,3,270,32,4.1,-5.3,1005.8,1016.2,0,0.26,4,2,31
108,서울,2020-03-07 19:00,9.2,,2.8,270,33,3.8,-6.2,1006.1,1016.5,0,0.02,1,1,54
108,서울,2020-03-07 20:00,8.3,,2,290,35,3.8,-6.2,1006.8,1017.2,,,7,4,43
108,서울,2020-03-07 21:00,7.2,,2.2,250,44,4.5,-4.2,1006.9,1017.4,,,3,3,46
108,서울,2020-03-07 22:00,6.6,,1.5,290,48,4.7,-3.6,1007.2,1017.7,,,0,0,
108,서울,2020-03-07 23:00,6.8,,3.6,320,51,5,-2.6,1007.9,1018.4,,,0,0,
108,서울,2020-03-08 00:00,6.1,,1.6,250,55,5.2,-2.2,1007.8,1018.4,,,0,0,
108,서울,2020-03-08 01:00,5.6,,1.6,290,59,5.4,-1.7,1008.1,1018.7,,,0,0,
108,서울,2020-03-08 02:00,4.7,,0.8,320,61,5.2,-2.1,1008.1,1018.7,,,0,0,
108,서울,2020-03-08 03:00,4.2,,1.1,50,64,5.3,-2,1007.8,1018.4,,,0,0,
108,서울,2020-03-08 04:00,3.9,,0.6,340,64,5.2,-2.3,1008.1,1018.7,,,0,0,
108,서울,2020-03-08 05:00,3.4,,0.3,0,67,5.2,-2.1,1008.7,1019.4,,,0,0,
108,서울,2020-03-08 06:00,2.8,,1.6,20,70,5.2,-2.1,1008.9,1019.6,,,0,0,
108,서울,2020-03-08 07:00,2.5,,1.8,20,72,5.3,-2,1009.6,1020.3,0,0,0,0,
108,서울,2020-03-08 08:00,2.8,,1.4,50,66,4.9,-2.9,1009.9,1020.6,0.6,0.22,0,0,
108,서울,2020-03-08 09:00,5.3,,1.3,90,53,4.7,-3.5,1010.1,1020.7,1,0.89,0,0,
108,서울,2020-03-08 10:00,8.4,,1.7,90,41,4.5,-4.1,1010.4,1020.9,1,1.58,0,0,
108,서울,2020-03-08 11:00,11.2,,1,110,33,4.4,-4.5,1010.2,1020.6,1,2.16,0,0,
108,서울,2020-03-08 12:00,13.5,,2,140,27,4.2,-5.1,1009,1019.3,1,2.55,0,0,
108,서울,2020-03-08 13:00,14.9,,1.3,50,20,3.4,-7.9,1008.6,1018.8,1,2.74,0,0,
108,서울,2020-03-08 14:00,16.2,,1.4,200,22,4.1,-5.5,1007.8,1017.9,1,2.63,0,0,
108,서울,2020-03-08 15:00,16.6,,1.1,140,22,4.2,-5.2,1006.8,1016.9,1,2.25,0,0,
108,서울,2020-03-08 16:00,16.9,,2.4,270,21,4,-5.6,1006.6,1016.7,1,1.74,0,0,
108,서울,2020-03-08 17:00,16.2,,2.6,290,26,4.8,-3.3,1006.5,1016.6,1,1.06,0,0,
108,서울,2020-03-08 18:00,13.8,,4.1,270,28,4.4,-4.4,1006.8,1017,1,0.42,0,0,
108,서울,2020-03-08 19:00,11.6,,2.6,290,35,4.8,-3.3,1007.2,1017.5,0.1,0.03,0,0,
108,서울,2020-03-08 20:00,10.8,,2,290,36,4.6,-3.7,1007.6,1018,,,0,0,
108,서울,2020-03-08 21:00,9.9,,1.2,290,38,4.6,-3.7,1007.4,1017.8,,,0,0,
108,서울,2020-03-08 22:00,9.2,,1,290,42,4.9,-3,1007.7,1018.1,,,0,0,
108,서울,2020-03-08 23:00,8.5,,1.1,290,45,5,-2.7,1007.6,1018,,,8,7,60
108,서울,2020-03-09 00:00,7.9,,0.6,20,48,5.1,-2.4,1007.3,1017.8,,,2,0,
108,서울,2020-03-09 01:00,7.2,,1.9,270,51,5.2,-2.2,1007.9,1018.4,,,9,9,61
108,서울,2020-03-09 02:00,6.8,,0.4,0,52,5.2,-2.3,1007.8,1018.3,,,9,9,63
108,서울,2020-03-09 03:00,6.2,,1.4,50,52,4.9,-2.9,1007.1,1017.6,,,6,0,
108,서울,2020-03-09 04:00,6.2,,0.5,320,53,5,-2.6,1006.6,1017.1,,,7,0,
108,서울,2020-03-09 05:00,5.6,,1.2,50,55,5,-2.7,1005.8,1016.4,,,0,0,
108,서울,2020-03-09 06:00,5.2,,1.2,50,56,5,-2.8,1006,1016.6,,,0,0,
108,서울,2020-03-09 07:00,4.9,,0.6,20,57,4.9,-2.9,1006,1016.6,0,0,3,0,
108,서울,2020-03-09 08:00,5.1,,1.1,50,54,4.8,-3.4,1006.4,1017,0.6,0.26,1,0,
108,서울,2020-03-09 09:00,7.8,,1,50,44,4.6,-3.7,1006.4,1016.9,1,0.9,1,0,
108,서울,2020-03-09 10:00,10.6,,2,70,37,4.7,-3.5,1006.4,1016.8,1,1.53,3,0,
108,서울,2020-03-09 11:00,13.6,,2.3,90,27,4.2,-5,1006,1016.2,1,2.08,7,3,47
108,서울,2020-03-09 12:00,15.5,,1.9,70,22,3.9,-6.1,1005.1,1015.3,1,2.54,7,2,45
108,서울,2020-03-09 13:00,16,,0.9,340,21,3.8,-6.3,1004.2,1014.3,0.7,1.66,9,5,43
108,서울,2020-03-09 14:00,17,,1.2,70,24,4.6,-3.7,1002.6,1012.6,0.8,1.85,9,4,42
108,서울,2020-03-09 15:00,17.3,,1.6,360,23,4.5,-4,1001.3,1011.3,0.7,1.63,9,4,42
108,서울,2020-03-09 16:00,16.1,,3.3,320,26,4.8,-3.4,1000.7,1010.8,0.3,0.95,9,4,45
108,서울,2020-03-09 17:00,14.9,,3.1,340,28,4.8,-3.4,1000.8,1011,0,0.6,9,3,43
108,서울,2020-03-09 18:00,13.9,,3.1,320,30,4.8,-3.4,1001.2,1011.4,0,0.18,9,5,41
108,서울,2020-03-09 19:00,13.1,,3.5,320,32,4.8,-3.2,1001.4,1011.6,0,0.01,10,10,36
108,서울,2020-03-09 20:00,12.5,,2.7,320,34,4.9,-2.9,1001.5,1011.7,,,10,9,28
108,서울,2020-03-09 21:00,12.1,,4.5,320,34,4.8,-3.3,1001.4,1011.6,,,10,2,17
108,서울,2020-03-09 22:00,11.5,,3.8,320,35,4.8,-3.4,1000.8,1011.1,,,10,8,30
108,서울,2020-03-09 23:00,11,,1.4,290,38,5,-2.7,1000.8,1011.1,,,10,10,20
108,서울,2020-03-10 00:00,10.8,,1.9,230,40,5.2,-2.2,1000.3,1010.6,,,10,6,
108,서울,2020-03-10 01:00,10.5,,1.2,290,43,5.5,-1.5,999.3,1009.6,,,10,7,15
108,서울,2020-03-10 02:00,9.9,,2.4,290,55,6.7,1.2,998.8,1009.1,,,10,8,9
108,서울,2020-03-10 03:00,9,0,2.6,320,57,6.5,0.9,998.2,1008.5,,,10,9,9
108,서울,2020-03-10 04:00,8,,1.9,290,76,8.1,4,997.6,1008,,,10,8,8
108,서울,2020-03-10 05:00,7,,3.8,320,80,8,3.7,997.1,1007.5,,,10,9,8
108,서울,2020-03-10 06:00,6.8,1.4,1.9,290,88,8.7,4.9,996.8,1007.2,,,10,9,8
108,서울,2020-03-10 07:00,6.7,,1,320,92,9,5.4,996.6,1007,0,0,10,8,9
108,서울,2020-03-10 08:00,6.7,,2.5,290,94,9.2,5.7,996.7,1007.1,0,0.03,10,8,7
108,서울,2020-03-10 09:00,6.8,3.4,3.7,320,95,9.3,6,996.8,1007.2,0,0.1,10,8,8
108,서울,2020-03-10 10:00,7,,4,320,94,9.3,6,996.8,1007.2,0,0.26,10,8,9
108,서울,2020-03-10 11:00,7.3,,2,320,94,9.5,6.3,996.4,1006.8,0,0.36,10,7,8
108,서울,2020-03-10 12:00,7.5,3.7,3.2,290,93,9.6,6.4,995.7,1006.1,0,0.54,10,7,8
108,서울,2020-03-10 13:00,7,,3.2,290,93,9.3,5.9,995.5,1005.9,0,0.27,10,7,7
108,서울,2020-03-10 14:00,7.2,,2.4,320,92,9.3,5.9,995,1005.4,0,0.37,10,7,7
108,서울,2020-03-10 15:00,6.8,0.7,3.6,270,92,9,5.5,995,1005.4,0,0.2,10,8,5
108,서울,2020-03-10 16:00,6.8,,3.1,320,91,9,5.4,995.8,1006.2,0,0.22,10,7,7
108,서울,2020-03-10 17:00,6.9,,3,290,84,8.3,4.3,996.4,1006.8,0,0.31,10,6,9
108,서울,2020-03-10 18:00,6.6,1.1,2.8,270,92,8.9,5.3,997.2,1007.6,0,0.06,10,8,5
108,서울,2020-03-10 19:00,6.1,,3.7,290,84,7.8,3.5,998.1,1008.6,0,0,9,7,10
108,서울,2020-03-10 20:00,5.5,,2.9,290,83,7.5,2.8,999,1009.5,,,0,0,
108,서울,2020-03-10 21:00,4.7,1.5,2.5,270,59,5,-2.6,999.8,1010.3,,,0,0,
108,서울,2020-03-10 22:00,4,,3.2,270,54,4.4,-4.4,1000.3,1010.9,,,0,0,
108,서울,2020-03-10 23:00,3.7,,4.1,270,51,4.1,-5.5,1000.5,1011.1,,,0,0,
108,서울,2020-03-11 00:00,3.2,,2.9,270,51,3.9,-5.9,1001,1011.6,,,0,0,
108,서울,2020-03-11 01:00,2.7,,3.2,270,54,4,-5.6,1001.8,1012.4,,,0,0,
108,서울,2020-03-11 02:00,2.2,,3.4,270,51,3.6,-6.9,1002.7,1013.4,,,0,0,
108,서울,2020-03-11 03:00,1.6,,3.4,270,51,3.5,-7.4,1003.4,1014.1,,,0,0,
108,서울,2020-03-11 04:00,1.1,,3,270,54,3.6,-7.1,1003.4,1014.1,,,0,0,
108,서울,2020-03-11 05:00,0.8,,3.8,270,49,3.2,-8.7,1003.8,1014.5,,,0,0,
108,서울,2020-03-11 06:00,0.4,,3.5,270,49,3.1,-9,1004.8,1015.6,,,0,0,
108,서울,2020-03-11 07:00,0,,2.2,270,47,2.9,-9.9,1005.7,1016.5,0,0,0,0,
108,서울,2020-03-11 08:00,0.7,,2.8,290,41,2.6,-11,1006.6,1017.4,0.9,0.36,0,0,
108,서울,2020-03-11 09:00,1.9,,3.1,320,37,2.6,-11.2,1007.4,1018.1,1,1.11,0,0,
108,서울,2020-03-11 10:00,2.7,,5.3,320,30,2.2,-13.1,1007.7,1018.4,1,1.84,0,0,
108,서울,2020-03-11 11:00,4,,4,320,29,2.4,-12.4,1008.2,1018.8,1,2.42,0,0,
108,서울,2020-03-11 12:00,5,,5.2,270,28,2.4,-12,1008.2,1018.8,1,2.81,0,0,
108,서울,2020-03-11 13:00,5.9,,4.4,320,26,2.4,-12.1,1008,1018.6,1,2.95,0,0,
108,서울,2020-03-11 14:00,6.8,,4.7,290,27,2.7,-10.9,1007.4,1017.9,1,2.86,0,0,
108,서울,2020-03-11 15:00,7.7,,4,290,28,2.9,-9.7,1007.5,1018,1,2.5,0,0,
108,서울,2020-03-11 16:00,7.8,,4.5,270,32,3.4,-7.9,1007.9,1018.4,1,1.97,0,0,
108,서울,2020-03-11 17:00,7.4,,4.2,270,34,3.5,-7.4,1008.4,1018.9,1,1.3,0,0,
108,서울,2020-03-11 18:00,6.6,,2.7,270,35,3.4,-7.8,1008.7,1019.2,1,0.56,0,0,
108,서울,2020-03-11 19:00,5.2,,4.4,250,44,3.9,-6,1009.2,1019.8,0.3,0.04,0,0,
108,서울,2020-03-11 20:00,4.6,,2.6,230,46,3.9,-6,1009.6,1020.2,,,0,0,
108,서울,2020-03-11 21:00,4,,2.7,200,50,4.1,-5.5,1009.9,1020.6,,,0,0,
108,서울,2020-03-11 22:00,3.6,,1.8,270,52,4.1,-5.3,1010.5,1021.2,,,0,0,
108,서울,2020-03-11 23:00,3.3,,2.3,250,54,4.2,-5.1,1011.2,1021.9,,,0,0,
108,서울,2020-03-12 00:00,3.1,,2.5,270,56,4.3,-4.8,1011.7,1022.4,,,0,0,
108,서울,2020-03-12 01:00,2.6,,1.4,250,59,4.3,-4.6,1012.1,1022.8,,,0,0,
108,서울,2020-03-12 02:00,2.1,,1,230,63,4.5,-4.2,1012.3,1023.1,,,0,0,
108,서울,2020-03-12 03:00,1.8,,1.3,20,71,4.9,-2.9,1012.1,1022.9,,,0,0,
108,서울,2020-03-12 04:00,1.1,,1.8,50,73,4.8,-3.2,1011.6,1022.4,,,0,0,
108,서울,2020-03-12 05:00,0.8,,1.4,50,73,4.8,-3.4,1012,1022.8,,,0,0,
108,서울,2020-03-12 06:00,0.5,,1.8,50,74,4.7,-3.6,1012,1022.8,,,0,0,
108,서울,2020-03-12 07:00,0.3,,1.6,50,74,4.6,-3.7,1012,1022.8,0,0,0,0,
108,서울,2020-03-12 08:00,1.5,,2.1,50,64,4.4,-4.5,1012,1022.8,0.8,0.31,0,0,
108,서울,2020-03-12 09:00,4,,2.2,70,55,4.5,-4.2,1011.8,1022.5,1,0.99,2,0,
108,서울,2020-03-12 10:00,5.4,,1.1,50,49,4.4,-4.4,1012.2,1022.8,0.5,1.13,7,4,16
